date,USDT_BTC,USDT_ETC,USDT_XRP,USDT_ETH,USDT_XMR,USDT_LTC,USDT_STR,USDT_NXT,USDT_ZEC,USDT_DASH,USDT_REP
2015-02-17 00:00:00,,,,,0.099,,,,,9.99999666,
2015-02-17 04:00:00,,,,,0.099,,,,,9.99999666,
2015-02-17 08:00:00,,,,,0.099,,,,,9.99999666,
2015-02-17 12:00:00,,,,,0.099,,,,,9.99999666,
2015-02-17 16:00:00,,,,,0.099,,,,,9.99999666,
2015-02-17 20:00:00,,,,,0.099,,,,,9.99999666,
2015-02-18 00:00:00,,,,,0.099,,,,,9.99999666,
2015-02-18 04:00:00,,,,,0.099,,,,,9.99999666,
2015-02-18 08:00:00,,,,,0.099,,,,,9.99999666,
2015-02-18 12:00:00,,,,,0.099,,,,,9.99999666,
2015-02-18 16:00:00,,,,,0.099,,,,,9.99999666,
2015-02-18 20:00:00,,,,,0.099,,,,,9.99999666,
2015-02-19 00:00:00,,,,,0.099,,,,,9.99999666,
2015-02-19 04:00:00,,,,,0.099,,,,,9.99999666,
2015-02-19 08:00:00,,,,,0.099,,,,,9.99999666,
2015-02-19 12:00:00,,,,,0.099,,,,,9.99999666,
2015-02-19 16:00:00,225.0,,,,0.099,,,,,9.99999666,
2015-02-19 20:00:00,244.0,,,,0.26000001,,,0.006,,9.99999666,
2015-02-20 00:00:00,244.0,,,,0.26000001,,,0.006,,9.99999666,
2015-02-20 04:00:00,240.25011568,,,,0.26000001,,,0.006,,9.99999666,
2015-02-20 08:00:00,240.25,,,,0.25,,,0.006,,9.99999666,
2015-02-20 12:00:00,240.25,,,,0.25,,,0.006,,9.99999666,
2015-02-20 16:00:00,240.25,,,,0.25,,,0.006,,9.99999666,
2015-02-20 20:00:00,240.25,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-21 00:00:00,240.25,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-21 04:00:00,240.25,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-21 08:00:00,240.25,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-21 12:00:00,240.25,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-21 16:00:00,245.0,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-21 20:00:00,245.0,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-22 00:00:00,249.0,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-22 04:00:00,249.0,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-22 08:00:00,245.0,,0.024996650000000002,,0.32,,,0.006,,9.99999666,
2015-02-22 12:00:00,244.0,,0.024996650000000002,,0.32,,,0.006,,9.99999666,
2015-02-22 16:00:00,235.5,,0.024996650000000002,,0.32,,,0.006,,9.99999666,
2015-02-22 20:00:00,235.0,,0.024996650000000002,,0.295,,,0.006,,9.99999666,
2015-02-23 00:00:00,235.0,,0.024996650000000002,,0.33,,,0.006,,9.99999666,
2015-02-23 04:00:00,235.00002596,,0.024996650000000002,,0.295,,,0.006,,9.99999666,
2015-02-23 08:00:00,235.00002596,,0.024996650000000002,,0.295,,,0.006,,9.99999666,
2015-02-23 12:00:00,235.00002596,,0.024996650000000002,,0.295,,,0.006,,9.99999666,
2015-02-23 16:00:00,235.00002596,,0.024996650000000002,,0.35000000000000003,,,0.006,,9.99999666,
2015-02-23 20:00:00,235.0,,0.024996650000000002,,0.35000000000000003,,,0.006,,9.99999666,
2015-02-24 00:00:00,235.0,,0.024996650000000002,,0.38,,,0.006,,9.99999666,
2015-02-24 04:00:00,235.0,,0.024996650000000002,,0.38,,,0.006,,9.99999666,
2015-02-24 08:00:00,235.0,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-24 12:00:00,238.00003776,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-24 16:00:00,238.00003776,,0.024996650000000002,,0.25,,,0.006,,9.99999666,
2015-02-24 20:00:00,239.75,,0.024996650000000002,,0.25,,,0.006,,2.8999966600000002,
2015-02-25 00:00:00,239.75,,0.024996650000000002,,0.25,,,0.006,,2.8999966600000002,
2015-02-25 04:00:00,239.75,,0.024996650000000002,,0.25,,,0.006,,2.8999966600000002,
2015-02-25 08:00:00,237.75,,0.024996650000000002,,0.25,,,0.006,,2.8999966600000002,
2015-02-25 12:00:00,237.75,,0.024996650000000002,,0.25,,,0.006,,2.8999966600000002,
2015-02-25 16:00:00,237.75,,0.024996650000000002,,0.25000101,,,0.006,,2.8999966600000002,
2015-02-25 20:00:00,237.75,,0.024996650000000002,,0.25000101,,,0.006,,2.8999966600000002,
2015-02-26 00:00:00,237.75,,0.024996650000000002,,0.25000101,,,0.006,,2.8999966600000002,
2015-02-26 04:00:00,237.75,,0.024996650000000002,,0.25000101,,,0.006,,2.8999966600000002,
2015-02-26 08:00:00,237.75,,0.024996650000000002,,0.25000111,,,0.006,,2.8999966600000002,
2015-02-26 12:00:00,239.79999999,,0.00249965,,0.37999000000000005,,,0.006,,2.8999966600000002,
2015-02-26 16:00:00,238.5,,0.00249965,,0.25000101,,,0.006,,2.8999966600000002,
2015-02-26 20:00:00,238.5,,0.00249965,,0.25000101,,,0.006,,2.8999966600000002,
2015-02-27 00:00:00,248.6,,0.00249965,,0.25000111,,,0.006,,2.8999966600000002,
2015-02-27 04:00:00,239.0,,0.00249965,,0.25000111,,,0.006,,2.8999966600000002,
2015-02-27 08:00:00,249.0,,0.00249965,,0.25000111,,,0.006,,2.8999966600000002,
2015-02-27 12:00:00,239.0,,0.00249965,,0.25000111,,,0.006,,3.68,
2015-02-27 16:00:00,249.0,,0.00249965,,0.25000111,,,0.006,,3.68,
2015-02-27 20:00:00,249.0,,0.00249965,,0.25000111,,,0.006,,3.68,
2015-02-28 00:00:00,240.0,,0.00249965,,0.3995,,,0.006,,3.68,
2015-02-28 04:00:00,240.0,,0.00249965,,0.3995,,,0.006,,3.68,
2015-02-28 08:00:00,240.0,,0.00249965,,0.3995,,,0.006,,3.68,
2015-02-28 12:00:00,240.0,,0.00249965,,0.41000000000000003,,,0.006,,3.68,
2015-02-28 16:00:00,240.0,,0.00249965,,0.40999999,,,0.006,,3.68,
2015-02-28 20:00:00,240.00006025,,0.00249965,,0.35000000000000003,,,0.006,,3.68,
2015-03-01 00:00:00,240.00006025,,0.00249965,,0.35000000000000003,,,0.006,,3.68,
2015-03-01 04:00:00,240.0001205,,0.00249965,,0.35000000000000003,,,0.006,,3.68,
2015-03-01 08:00:00,251.0,,0.00249965,,0.35000000000000003,,,0.006,,3.68,
2015-03-01 12:00:00,251.0,,0.00249965,,0.35000000000000003,,,0.006,,3.68,
2015-03-01 16:00:00,251.0,,0.024996599999999997,,0.35000000000000003,,,0.006,,3.68,
2015-03-01 20:00:00,251.0,,0.024996599999999997,,0.35000000000000003,,,0.006,,3.68,
2015-03-02 00:00:00,251.0,,0.024996599999999997,,0.35000000000000003,,,0.006,,3.68,
2015-03-02 04:00:00,251.0,,0.024996599999999997,,0.35000000000000003,,,0.006,,3.68,
2015-03-02 08:00:00,251.0,,0.024996599999999997,,0.35000000000000003,,,0.006,,3.68,
2015-03-02 12:00:00,252.0,,0.024996599999999997,,0.35000000000000003,,,0.006,,3.68,
2015-03-02 16:00:00,251.0,,0.024996599999999997,,0.5399,,,0.006,,3.68,
2015-03-02 20:00:00,269.0,,0.024996599999999997,,0.5399,,,0.006,,3.68,
2015-03-03 00:00:00,269.0,,0.024996599999999997,,0.5399,,,0.006,,3.68,
2015-03-03 04:00:00,268.0,,0.0022500000000000003,,0.5399,,,0.006,,3.68,
2015-03-03 08:00:00,269.0,,0.0022501500000000002,,0.35000000000000003,,,0.006,,3.68,
2015-03-03 12:00:00,258.87499998,,0.0022501500000000002,,0.35000000000000003,,,0.006,,3.5,
2015-03-03 16:00:00,258.87499998,,0.0022501500000000002,,0.497,,,0.006,,3.5,
2015-03-03 20:00:00,267.21999999,,0.0022501500000000002,,0.497,,,0.006,,3.5,
2015-03-04 00:00:00,267.21999999,,0.0022501500000000002,,0.497,,,0.006,,3.5,
2015-03-04 04:00:00,267.21999999,,0.0022501500000000002,,0.497,,,0.006,,3.5,
2015-03-04 08:00:00,258.87499998,,0.009569,,0.497,,,0.006,,3.5,
2015-03-04 12:00:00,258.87499998,,0.009569,,0.497,,,0.006,,3.5,
2015-03-04 16:00:00,280.0,,0.009569,,0.497,,,0.014,,3.5,
2015-03-04 20:00:00,280.0,,0.009569,,0.497,,,0.014,,3.5,
2015-03-05 00:00:00,257.0,,0.01125845,,0.497,,,0.014,,3.5,
2015-03-05 04:00:00,257.0,,0.0114,,0.497,,,0.014,,3.5,
2015-03-05 08:00:00,277.01999999,,0.0115,,0.26,,,0.014,,3.5,
2015-03-05 12:00:00,277.01999999,,0.0115,,0.26,,,0.014,,3.5,
2015-03-05 16:00:00,277.01999999,,0.0115,,0.26,,,0.014,,3.5,
2015-03-05 20:00:00,257.00012,,0.0115,,0.26,,,0.014,,3.5,
2015-03-06 00:00:00,269.00014063,,0.0115,,0.26,,,0.014,,3.5,
2015-03-06 04:00:00,269.00014063,,0.0115,,0.497,,,0.014,,3.5,
2015-03-06 08:00:00,270.00199997,,0.0115,,0.497,,,0.014,,3.5,
2015-03-06 12:00:00,270.00199997,,0.0115,,0.497,,,0.014,,3.5,
2015-03-06 16:00:00,270.00199997,,0.0115,,0.497,,,0.014,,3.5,
2015-03-06 20:00:00,260.0,,0.011,,0.497,,,0.014,,3.5,
2015-03-07 00:00:00,260.00000522,,0.011,,0.497,,,0.014,,3.5,
2015-03-07 04:00:00,260.00000522,,0.011,,0.497,,,0.014,,3.5,
2015-03-07 08:00:00,260.00000522,,0.011,,0.497,,,0.014,,3.5,
2015-03-07 12:00:00,260.00000522,,0.011,,0.497,,,0.014,,3.5,
2015-03-07 16:00:00,260.00000522,,0.011,,0.497,,,0.014,,3.5,
2015-03-07 20:00:00,260.00000522,,0.011,,0.497,0.045,,0.014,,3.5,
2015-03-08 00:00:00,260.00000522,,0.011,,0.497,0.045,,0.014,,3.5,
2015-03-08 04:00:00,260.00000522,,0.011,,0.497,0.045,,0.014,,3.5,
2015-03-08 08:00:00,260.00000522,,0.011,,0.497,0.045,,0.014,,3.5,
2015-03-08 12:00:00,260.000401,,0.011,,0.49699999,0.045,,0.014,,3.5,
2015-03-08 16:00:00,275.002,,0.011,,0.49699999,0.045,,0.016,,3.5,
2015-03-08 20:00:00,260.00003101,,0.011,,0.49699999,0.045,,0.016,,3.5,
2015-03-09 00:00:00,260.00003101,,0.011,,0.49699999,0.045,,0.016,,3.5,
2015-03-09 04:00:00,260.00003101,,0.011,,0.49699999,0.045,,0.016,,3.5,
2015-03-09 08:00:00,276.15018646,,0.011,,0.49699999,0.045,,0.016,,3.5,
2015-03-09 12:00:00,262.00000001,,0.011,,0.49699999,0.045,,0.016,,3.5,
2015-03-09 16:00:00,262.59000002,,0.011,,0.49699999,0.045,,0.016,,3.5,
2015-03-09 20:00:00,264.00000533,,0.011,,0.25000223,0.045,,0.016,,3.5,
2015-03-10 00:00:00,264.00000533,,0.011,,0.25000223,0.045,,0.016,,3.5,
2015-03-10 04:00:00,264.00006389,,0.011,,0.25000223,0.045,,0.016,,3.5,
2015-03-10 08:00:00,279.00006387,,0.011,,0.5399,0.045,,0.016,,3.5,
2015-03-10 12:00:00,279.00006387,,0.011,,0.5399,0.045,,0.016,,3.5,
2015-03-10 16:00:00,291.0,,0.011,,0.5399,0.960001,,0.016,,3.5,
2015-03-10 20:00:00,291.0,,0.011,,0.5399,0.960001,,0.016,,3.5,
2015-03-11 00:00:00,292.95011128,,0.011,,0.261,0.960001,,0.016,,3.5,
2015-03-11 04:00:00,279.00010602,,0.011,,0.8399000000000001,0.960001,,0.016,,3.5,
2015-03-11 08:00:00,279.00011726,,0.011,,0.2611,0.960001,,0.016,,3.5,
2015-03-11 12:00:00,289.00010602,,0.011,,0.2611,0.960001,,0.016,,3.5,
2015-03-11 16:00:00,288.00010602,,0.0111,,0.2611,0.960001,,0.016,,3.5,
2015-03-11 20:00:00,276.00000001,,0.0111,,0.2611,0.960001,0.00432888,0.016,,3.5,
2015-03-12 00:00:00,276.0,,0.0111,,0.2611,0.960001,0.00432888,0.016,,3.5,
2015-03-12 04:00:00,276.0,,0.0111,,0.2611,0.960001,0.00432888,0.016,,3.5,
2015-03-12 08:00:00,276.00000112,,0.0111,,0.2611,0.960001,0.00432888,0.016,,3.5,
2015-03-12 12:00:00,276.00000112,,0.0111,,0.2611,0.960001,0.00432888,0.016,,3.5,
2015-03-12 16:00:00,276.00000112,,0.0111,,0.2611,0.960001,0.00432888,0.016,,3.5,
2015-03-12 20:00:00,276.00000112,,0.0111,,0.2611,0.960001,0.00432888,0.016,,3.5,
2015-03-13 00:00:00,300.99999959,,0.0111,,0.2611,0.960001,0.00432888,0.016,,3.5,
2015-03-13 04:00:00,300.9999995,,0.01099999,,0.81,2.64999,0.00432888,0.016,,3.99999999,
2015-03-13 08:00:00,300.9999995,,0.01099999,,0.81,2.64999,0.00432888,0.016,,3.99999999,
2015-03-13 12:00:00,300.9999995,,0.01099999,,0.8,2.64999,0.00432888,0.016,,3.99999999,
2015-03-13 16:00:00,300.9999995,,0.01099999,,0.6000000000000001,2.64999,0.00432888,0.016,,3.99999999,
2015-03-13 20:00:00,275.11000009,,0.01099999,,0.8,2.64999,0.00432888,0.016,,3.99999999,
2015-03-14 00:00:00,275.11000009,,0.01099999,,0.8,2.64999,0.00432888,0.016,,3.99999999,
2015-03-14 04:00:00,275.11000009,,0.01099999,,0.8,2.64999,0.00432888,0.016,,3.99999999,
2015-03-14 08:00:00,275.1,,0.010999799999999999,,0.6000000000000001,1.01200001,0.00432888,0.016,,3.99999999,
2015-03-14 12:00:00,275.1,,0.010999799999999999,,0.6000000000000001,1.01200001,0.00432888,0.016,,3.99999999,
2015-03-14 16:00:00,275.1,,0.010999799999999999,,0.60000001,1.01200001,0.00432888,0.016,,3.99999999,
2015-03-14 20:00:00,275.10000036,,0.010999799999999999,,0.79984729,1.01200022,0.00432888,0.016,,3.99999999,
2015-03-15 00:00:00,275.10800036,,0.010999799999999999,,0.6000000000000001,2.6499999,0.00432888,0.016,,3.99999999,
2015-03-15 04:00:00,275.10800036,,0.010999799999999999,,0.6000000000000001,2.6499999,0.00432888,0.016,,3.99999999,
2015-03-15 08:00:00,275.1,,0.010999799999999999,,0.6000000000000001,2.6499999,0.00432888,0.016,,3.99999999,
2015-03-15 12:00:00,275.1,,0.010999799999999999,,0.6000000000000001,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-15 16:00:00,282.10800036,,0.010999799999999999,,0.6000000000000001,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-15 20:00:00,282.10800036,,0.010999799999999999,,0.79984728,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-16 00:00:00,300.9999995,,0.010999799999999999,,0.79984728,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-16 04:00:00,275.0,,0.010999799999999999,,0.7998472999999999,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-16 08:00:00,275.0,,0.010999799999999999,,0.40000001,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-16 12:00:00,275.0,,0.010999799999999999,,0.40000001,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-16 16:00:00,275.0,,0.010999799999999999,,0.40000001,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-16 20:00:00,275.0,,0.010999799999999999,,0.40000001,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-17 00:00:00,275.0,,0.010999799999999999,,0.40000001,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-17 04:00:00,275.0,,0.010999799999999999,,0.40000001,1.87000001,0.00432888,0.016,,3.99999999,
2015-03-17 08:00:00,275.0,,0.010999799999999999,,0.40000001,1.87000001,0.00029991,0.016,,3.99999999,
2015-03-17 12:00:00,275.00000003,,0.010999799999999999,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-17 16:00:00,275.00000003,,0.010999799999999999,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-17 20:00:00,275.00000003,,0.00356027,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-18 00:00:00,275.00000003,,0.00356027,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-18 04:00:00,275.00000003,,0.00356027,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-18 08:00:00,280.0,,0.00356027,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-18 12:00:00,280.0,,0.00356027,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-18 16:00:00,275.00000004,,0.00356027,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-18 20:00:00,262.09000001,,0.00356027,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-19 00:00:00,267.01000006,,0.00356027,,0.40000001,2.6499999,0.00030000000000000003,0.016,,3.99999999,
2015-03-19 04:00:00,257.00000001,,0.00356027,,0.40000001,2.6499999,0.00029881,0.016,,3.99999999,
2015-03-19 08:00:00,257.00000001,,0.00356027,,0.40000001,2.6499999,0.00029881,0.016,,3.99999999,
2015-03-19 12:00:00,254.79000001,,0.00356027,,0.40000001,2.6499999,0.00029881,0.016,,3.99999999,
2015-03-19 16:00:00,254.79000001,,0.00356027,,0.40000001,2.6499999,0.00029881,0.016,,3.99999999,
2015-03-19 20:00:00,264.84631516,,0.00356027,,0.40000001,2.6499999,0.00029881,0.01151945,,3.99999999,
2015-03-20 00:00:00,264.84631516,,0.00356027,,0.40000001,2.6499999,0.00029881,0.01151945,,3.99999999,
2015-03-20 04:00:00,255.50064125,,0.00356027,,0.40000001,2.6499999,0.00029881,0.01131621,,3.99999999,
2015-03-20 08:00:00,267.97667574,,0.00356027,,0.40000001,2.6499999,0.00029881,0.01134026,,3.99999999,
2015-03-20 12:00:00,265.97498471,,0.00356027,,0.40000001,2.6499999,0.00029881,0.01134026,,3.99999999,
2015-03-20 16:00:00,254.82343263,,0.00356027,,0.40000001,2.6499999,0.00029881,0.01134026,,3.99999999,
2015-03-20 20:00:00,263.56083094,,0.00356027,,0.40000001,2.6499999,0.00029881,0.01121159,,3.99999999,
2015-03-21 00:00:00,263.56083094,,0.00356027,,0.40000001,2.6499999,0.00029881,0.01121159,,3.9999966,
2015-03-21 04:00:00,262.24467816,,0.00356027,,0.40000001,2.5,0.00029881,0.01121159,,4.00000001,
2015-03-21 08:00:00,256.13784798,,0.00356027,,0.9999999700000001,1.01200011,0.00029881,0.01121159,,4.00000001,
2015-03-21 12:00:00,256.13784798,,0.00356027,,0.9999999700000001,1.01200011,0.00029881,0.01246642,,4.00000001,
2015-03-21 16:00:00,263.19298262,,0.00356027,,0.9999999700000001,1.01200011,0.00399666,0.01246642,,4.00000001,
2015-03-21 20:00:00,263.19298262,,0.00356027,,0.9999999700000001,1.01200011,0.00399666,0.01246642,,4.00000001,
2015-03-22 00:00:00,263.19298262,,0.00356027,,0.9999999700000001,1.01200011,0.00399666,0.01246642,,4.00000001,
2015-03-22 04:00:00,265.13784797,,0.00356027,,0.2611,1.01200011,0.00399666,0.01246642,,5.98999999,
2015-03-22 08:00:00,265.13784797,,0.00356027,,0.2611,1.01200011,0.00399666,0.01246642,,5.98999999,
2015-03-22 12:00:00,265.13784797,,0.00356027,,0.2611,1.01200011,0.00399666,0.01246642,,5.98999999,
2015-03-22 16:00:00,265.56083094,,0.00356027,,0.2611,1.01200011,0.00399666,0.01408269,,5.98999999,
2015-03-22 20:00:00,267.51684843,,0.00356027,,0.26110001,1.01200011,0.00399666,0.01408269,,5.98999999,
2015-03-23 00:00:00,263.5365229,,0.00356027,,0.26110001,1.01200011,0.00399666,0.01263469,,5.98999999,
2015-03-23 04:00:00,263.5365229,,0.00356027,,0.26110001,1.01200011,0.00399666,0.01124647,,5.98999999,
2015-03-23 08:00:00,263.5365229,,0.00356027,,0.26110001,1.01200011,0.00399666,0.01124647,,5.98999999,
2015-03-23 12:00:00,263.91683081,,0.00356027,,0.26110001,1.01200011,0.00399666,0.01124647,,5.98999999,
2015-03-23 16:00:00,260.67351138,,0.00356027,,0.26110001,1.01200011,0.00399666,0.011725399999999999,,5.98999999,
2015-03-23 20:00:00,260.67351138,,0.00356027,,0.26110001,1.01200011,0.00399666,0.011725399999999999,,5.98999999,
2015-03-24 00:00:00,263.01895538,,0.00356027,,0.26110001,1.01200011,0.00399666,0.011725399999999999,,5.98999999,
2015-03-24 04:00:00,271.59604827,,0.00356027,,0.26110001,1.01200011,0.00399666,0.011725399999999999,,5.98999999,
2015-03-24 08:00:00,271.59604827,,0.00356027,,0.26110001,1.01200011,0.00399666,0.011725399999999999,,5.98999999,
2015-03-24 12:00:00,242.5255,,0.00356027,,0.87799221,1.01200011,0.00399666,0.01081579,,5.98999999,
2015-03-24 16:00:00,244.93638342,,0.00356027,,0.87799221,1.01200011,0.00399666,0.01081579,,5.98999999,
2015-03-24 20:00:00,242.52550736,,0.00356027,,0.27800001,1.01200011,0.00399666,0.01183447,,5.98999999,
2015-03-25 00:00:00,273.0,,0.00356027,,0.278,1.01200011,0.00399666,0.01183447,,5.98999999,
2015-03-25 04:00:00,272.5,,0.00356027,,0.87799222,1.01200011,0.00029892,0.01070726,,5.98999999,
2015-03-25 08:00:00,272.5,,0.00356027,,0.87799222,1.01200011,0.00029892,0.01085728,,5.98999999,
2015-03-25 12:00:00,253.30730605,,0.00356027,,0.87799222,1.01200011,0.00029892,0.01003706,,5.98999999,
2015-03-25 16:00:00,247.47551488,,0.00356027,,0.87799222,1.01200011,0.00029892,0.01003706,,5.98999999,
2015-03-25 20:00:00,247.47551488,,0.00356027,,0.87799222,1.01200011,0.00029892,0.01003706,,5.98999999,
2015-03-26 00:00:00,242.5255,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01076261,,5.98999999,
2015-03-26 04:00:00,242.5255,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-26 08:00:00,242.5255,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-26 12:00:00,242.5255,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-26 16:00:00,242.5255,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-26 20:00:00,242.5255,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-27 00:00:00,253.22011045,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-27 04:00:00,253.22011045,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-27 08:00:00,253.22011045,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-27 12:00:00,253.22011045,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-27 16:00:00,242.91750001,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-27 20:00:00,253.3527,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-28 00:00:00,253.3527,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-28 04:00:00,243.6819,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-28 08:00:00,243.6819,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-28 12:00:00,249.22154266,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-28 16:00:00,249.22154266,,0.00356027,,0.27800112,1.01200011,0.00029892,0.01066892,,5.98999999,
2015-03-28 20:00:00,248.72849578,,0.00356027,,0.87799216,1.7129991100000002,0.00029892,0.01027438,,5.98999999,
2015-03-29 00:00:00,252.0705,,0.00356027,,0.87799216,1.7129991100000002,0.00029892,0.010650000000000001,,5.98999999,
2015-03-29 04:00:00,252.0705,,0.00356027,,0.87799216,1.7129991100000002,0.00029892,0.010650000000000001,,5.98999999,
2015-03-29 08:00:00,247.96933001,,0.00356027,,0.87799216,1.7129991100000002,0.00029892,0.010650000000000001,,5.98999999,
2015-03-29 12:00:00,247.96933001,,0.00356027,,0.87799216,1.7129991100000002,0.00029892,0.00989078,,5.98999999,
2015-03-29 16:00:00,247.96933001,,0.00356027,,0.27800116,1.7129991100000002,0.00029892,0.00989078,,5.98999999,
2015-03-29 20:00:00,247.96933001,,0.01149987,,0.27800116,1.7129991100000002,0.00029892,0.00989078,,5.98999999,
2015-03-30 00:00:00,247.96933001,,0.01149987,,0.27800116,1.7129991100000002,0.00029892,0.00989078,,5.98999999,
2015-03-30 04:00:00,247.96933001,,0.01149987,,0.27800116,1.7129991100000002,0.00029892,0.00989078,,5.98999999,
2015-03-30 08:00:00,247.96933001,,0.01149987,,0.27801119,1.7129991100000002,0.00029892,0.00989078,,5.98999999,
2015-03-30 12:00:00,252.41871251,,0.01149987,,0.84999999,1.01200013,0.00029892,0.00989078,,5.98999999,
2015-03-30 16:00:00,252.41871251,,0.01149987,,0.84999999,1.01200013,0.00029892,0.00989078,,5.98999999,
2015-03-30 20:00:00,254.35279355,,0.01149987,,0.84999988,1.01200013,0.00029892,0.00989078,,5.98999999,
2015-03-31 00:00:00,243.73372795,,0.01149987,,0.99999708,1.01200013,0.00029892,0.01024571,,5.98999999,
2015-03-31 04:00:00,243.5692,,0.01149987,,0.99999713,1.01200013,0.00029892,0.01024571,,5.98999999,
2015-03-31 08:00:00,252.11188864,,0.01149987,,3.0,2.5,0.00029892,0.01078277,,5.98999999,
2015-03-31 12:00:00,242.5255,,0.01149987,,3.0,2.5,0.00029892,0.01078277,,5.98999999,
2015-03-31 16:00:00,242.5255,,0.00356514,,0.31000669999999997,1.03,0.00029892,0.01021724,,5.98999989,
2015-03-31 20:00:00,249.33852966,,0.00356514,,0.31000669999999997,1.03,0.00029892,0.00985911,,5.98999989,
2015-04-01 00:00:00,249.33852966,,0.00356514,,0.31000669999999997,1.03,0.00029892,0.00985911,,5.98999989,
2015-04-01 04:00:00,249.0,,0.00356514,,0.31000669999999997,2.5,0.00029892,0.00985911,,5.98999989,
2015-04-01 08:00:00,249.0,,0.00356514,,0.33,2.5,0.00029892,0.00985911,,5.98999989,
2015-04-01 12:00:00,249.0,,0.00356514,,0.33,2.5,0.00029892,0.00985911,,5.98999989,
2015-04-01 16:00:00,249.0,,0.01149987,,0.33,2.5,0.00029892,0.00985911,,5.98999989,
2015-04-01 20:00:00,249.0,,0.01149987,,0.33,2.5,0.00029892,0.00985911,,5.98999989,
2015-04-02 00:00:00,249.0,,0.01149987,,0.33,2.5,0.00029892,0.00985911,,5.98999989,
2015-04-02 04:00:00,249.0,,0.01149987,,0.33,2.5,0.00029892,0.00985911,,5.98999989,
2015-04-02 08:00:00,245.47586455,,0.01149987,,0.33,2.5,0.00029892,0.01100227,,5.98999989,
2015-04-02 12:00:00,245.47586455,,0.01149987,,0.33,2.5,0.00029892,0.01100227,,5.98999989,
2015-04-02 16:00:00,253.07264203,,0.01149987,,0.33,2.5,0.00029892,0.01100227,,5.98999989,
2015-04-02 20:00:00,255.0,,0.01149987,,0.33,2.23,0.00029892,0.01035264,,5.98999989,
2015-04-03 00:00:00,255.0,,0.01149987,,0.33,2.23,0.00029892,0.01035264,,5.98999989,
2015-04-03 04:00:00,255.0,,0.01149987,,0.33,2.23,0.00029892,0.01035264,,5.98999989,
